freq_a,freq_b,gap,omega_a,omega_b,method,mean_rel_err
3,18,15,5,20,diag_complex,0.97432859
3,19,16,5,21,identity,3.2945529
3,19,16,5,21,real_scalar,0.99930114
3,19,16,5,21,complex_scalar,0.99334496
3,19,16,5,21,diag_complex,0.98022781
3,20,17,5,22,identity,3.4454585
3,20,17,5,22,real_scalar,0.99901696
3,20,17,5,22,complex_scalar,0.99355158
3,20,17,5,22,diag_complex,0.98334331
3,21,18,5,23,identity,3.7253847
3,21,18,5,23,real_scalar,0.99894185
3,21,18,5,23,complex_scalar,0.9946948
3,21,18,5,23,diag_complex,0.98671819
3,22,19,5,24,identity,3.8589045
3,22,19,5,24,real_scalar,0.99935472
3,22,19,5,24,complex_scalar,0.99586452
3,22,19,5,24,diag_complex,0.98957237
3,23,20,5,25,identity,3.9382877
3,23,20,5,25,real_scalar,0.9994342
3,23,20,5,25,complex_scalar,0.99603585
3,23,20,5,25,diag_complex,0.99008501
3,24,21,5,26,identity,4.2255739
3,24,21,5,26,real_scalar,0.99927444
3,24,21,5,26,complex_scalar,0.99626687
3,24,21,5,26,diag_complex,0.98964244
3,25,22,5,27,identity,4.4619722
3,25,22,5,27,real_scalar,0.99938407
3,25,22,5,27,complex_scalar,0.9970258
3,25,22,5,27,diag_complex,0.98990954
3,26,23,5,28,identity,4.5142282
3,26,23,5,28,real_scalar,0.99962421
3,26,23,5,28,complex_scalar,0.99773938
3,26,23,5,28,diag_complex,0.99094521
3,27,24,5,29,identity,4.7587711
3,27,24,5,29,real_scalar,0.99972504
3,27,24,5,29,complex_scalar,0.99784298
3,27,24,5,29,diag_complex,0.99139364
3,28,25,5,30,identity,5.0146013
3,28,25,5,30,real_scalar,0.9997766
3,28,25,5,30,complex_scalar,0.99803043
3,28,25,5,30,diag_complex,0.99184823
3,29,26,5,31,identity,5.0730592
3,29,26,5,31,real_scalar,0.99988758
3,29,26,5,31,complex_scalar,0.9983847
3,29,26,5,31,diag_complex,0.99266668
3,30,27,5,32,identity,5.2508131
3,30,27,5,32,real_scalar,0.99997939
3,30,27,5,32,complex_scalar,0.99840766
3,30,27,5,32,diag_complex,0.99409109
3,31,28,5,33,identity,5.5420902
3,31,28,5,33,real_scalar,1.0000044
3,31,28,5,33,complex_scalar,0.99832495
3,31,28,5,33,diag_complex,0.99569055
3,32,29,5,34,identity,5.6953475
3,32,29,5,34,real_scalar,1.0000051
3,32,29,5,34,complex_scalar,0.99838767
3,32,29,5,34,diag_complex,0.9963166
3,33,30,5,35,identity,5.8201152
3,33,30,5,35,real_scalar,0.99999631
3,33,30,5,35,complex_scalar,0.99837945
3,33,30,5,35,diag_complex,0.99662729
3,34,31,5,36,identity,6.1163969
3,34,31,5,36,real_scalar,0.99995323
3,34,31,5,36,complex_scalar,0.99826362
3,34,31,5,36,diag_complex,0.99713545
3,35,32,5,37,identity,6.2574902
3,35,32,5,37,real_scalar,0.99992168
3,35,32,5,37,complex_scalar,0.99835965
3,35,32,5,37,diag_complex,0.9977254
3,36,33,5,38,identity,6.3192624
3,36,33,5,38,real_scalar,0.99991309
3,36,33,5,38,complex_scalar,0.9985037
3,36,33,5,38,diag_complex,0.99806607
3,37,34,5,39,identity,6.5826617
3,37,34,5,39,real_scalar,0.99990991
3,37,34,5,39,complex_scalar,0.99856445
3,37,34,5,39,diag_complex,0.99851611
3,38,35,5,40,identity,6.7791344
3,38,35,5,40,real_scalar,0.99992673
3,38,35,5,40,complex_scalar,0.99867917
3,38,35,5,40,diag_complex,0.99900591
3,39,36,5,41,identity,6.9044891
3,39,36,5,41,real_scalar,0.9999559
3,39,36,5,41,complex_scalar,0.998771
3,39,36,5,41,diag_complex,0.99917898
3,40,37,5,42,identity,7.1714768
3,40,37,5,42,real_scalar,0.99996213
3,40,37,5,42,complex_scalar,0.99875301
3,40,37,5,42,diag_complex,0.99889975
3,41,38,5,43,identity,7.42666
3,41,38,5,43,real_scalar,0.9999489
3,41,38,5,43,complex_scalar,0.99878003
3,41,38,5,43,diag_complex,0.99860469
3,42,39,5,44,identity,7.5205268
3,42,39,5,44,real_scalar,0.99994772
3,42,39,5,44,complex_scalar,0.99892304
3,42,39,5,44,diag_complex,0.99857726
3,43,40,5,45,identity,7.7528527
3,43,40,5,45,real_scalar,0.99996662
3,43,40,5,45,complex_scalar,0.99903499
3,43,40,5,45,diag_complex,0.99901921
3,44,41,5,46,identity,7.9934095
3,44,41,5,46,real_scalar,0.99998998
3,44,41,5,46,complex_scalar,0.99912007
3,44,41,5,46,diag_complex,0.99948339
3,45,42,5,47,identity,8.0513846
3,45,42,5,47,real_scalar,1.0000129
3,45,42,5,47,complex_scalar,0.99920399
3,45,42,5,47,diag_complex,0.99984474
3,46,43,5,48,identity,8.2485732
3,46,43,5,48,real_scalar,1.0000234
3,46,43,5,48,complex_scalar,0.99920911
3,46,43,5,48,diag_complex,0.99979414
3,47,44,5,49,identity,8.4705658
3,47,44,5,49,real_scalar,1.0000335
3,47,44,5,49,complex_scalar,0.99920221
3,47,44,5,49,diag_complex,0.99942808
3,48,45,5,50,identity,8.5132679
3,48,45,5,50,real_scalar,1.0000398
3,48,45,5,50,complex_scalar,0.99916228
3,48,45,5,50,diag_complex,0.99904366
3,49,46,5,51,identity,8.5891553
3,49,46,5,51,real_scalar,1.0000366
3,49,46,5,51,complex_scalar,0.99903237
3,49,46,5,51,diag_complex,0.99897458
3,50,47,5,52,identity,8.6745377
3,50,47,5,52,real_scalar,1.0000222
3,50,47,5,52,complex_scalar,0.99891102
3,50,47,5,52,diag_complex,0.99896044
4,5,1,6,7,identity,0.42537761
4,5,1,6,7,real_scalar,0.38895688
4,5,1,6,7,complex_scalar,0.24393695
4,5,1,6,7,diag_complex,0.19385496
4,6,2,6,8,identity,0.88184967
4,6,2,6,8,real_scalar,0.7177538
4,6,2,6,8,complex_scalar,0.4785987
4,6,2,6,8,diag_complex,0.388237
4,7,3,6,9,identity,1.2686958
4,7,3,6,9,real_scalar,0.89071608
4,7,3,6,9,complex_scalar,0.64869567
4,7,3,6,9,diag_complex,0.54404874
4,8,4,6,10,identity,1.5347592
4,8,4,6,10,real_scalar,0.96410669
4,8,4,6,10,complex_scalar,0.75995975
4,8,4,6,10,diag_complex,0.66450099
4,9,5,6,11,identity,1.7433751
4,9,5,6,11,real_scalar,0.99581888
4,9,5,6,11,complex_scalar,0.84011822
4,9,5,6,11,diag_complex,0.76085529
4,10,6,6,12,identity,1.9808679
4,10,6,6,12,real_scalar,1.0002306
4,10,6,6,12,complex_scalar,0.90270752
4,10,6,6,12,diag_complex,0.83462023
4,11,7,6,13,identity,2.1414356
4,11,7,6,13,real_scalar,0.99996881
4,11,7,6,13,complex_scalar,0.94268415
4,11,7,6,13,diag_complex,0.88911113
4,12,8,6,14,identity,2.170281
4,12,8,6,14,real_scalar,1.0000606
4,12,8,6,14,complex_scalar,0.96323309
4,12,8,6,14,diag_complex,0.92598907
4,13,9,6,15,identity,2.2529454
4,13,9,6,15,real_scalar,0.99926493
4,13,9,6,15,complex_scalar,0.97398764
4,13,9,6,15,diag_complex,0.94473891
4,14,10,6,16,identity,2.4364154
4,14,10,6,16,real_scalar,0.99933047
4,14,10,6,16,complex_scalar,0.9809082
4,14,10,6,16,diag_complex,0.95230547
4,15,11,6,17,identity,2.5194478
4,15,11,6,17,real_scalar,0.99995498
4,15,11,6,17,complex_scalar,0.9845699
4,15,11,6,17,diag_complex,0.95821354
4,16,12,6,18,identity,2.5311568
4,16,12,6,18,real_scalar,0.99963766
4,16,12,6,18,complex_scalar,0.98481346
4,16,12,6,18,diag_complex,0.96212587
4,17,13,6,19,identity,2.7119757
4,17,13,6,19,real_scalar,0.99853751
4,17,13,6,19,complex_scalar,0.98650334
4,17,13,6,19,diag_complex,0.96618619
4,18,14,6,20,identity,2.8937218
4,18,14,6,20,real_scalar,0.99854342
4,18,14,6,20,complex_scalar,0.98998698
4,18,14,6,20,diag_complex,0.97335714
4,19,15,6,21,identity,2.9280637
4,19,15,6,21,real_scalar,0.99897389
4,19,15,6,21,complex_scalar,0.99233754
4,19,15,6,21,diag_complex,0.98051147
4,20,16,6,22,identity,3.0552012
4,20,16,6,22,real_scalar,0.99886211
4,20,16,6,22,complex_scalar,0.99316099
4,20,16,6,22,diag_complex,0.98450866
4,21,17,6,23,identity,3.2945167
4,21,17,6,23,real_scalar,0.99887694
4,21,17,6,23,complex_scalar,0.99439818
4,21,17,6,23,diag_complex,0.98823745
4,22,18,6,24,identity,3.4065743
4,22,18,6,24,real_scalar,0.99934851
4,22,18,6,24,complex_scalar,0.99575898
4,22,18,6,24,diag_complex,0.99178414
4,23,19,6,25,identity,3.471559
4,23,19,6,25,real_scalar,0.99953095
4,23,19,6,25,complex_scalar,0.99599722
4,23,19,6,25,diag_complex,0.99271916
4,24,20,6,26,identity,3.7203391
4,24,20,6,26,real_scalar,0.99938126
4,24,20,6,26,complex_scalar,0.9959511
4,24,20,6,26,diag_complex,0.99186952
4,25,21,6,27,identity,3.9265779
4,25,21,6,27,real_scalar,0.99939974
4,25,21,6,27,complex_scalar,0.99647131
4,25,21,6,27,diag_complex,0.99161301
4,26,22,6,28,identity,3.9739334
4,26,22,6,28,real_scalar,0.9995371
4,26,22,6,28,complex_scalar,0.99712338
4,26,22,6,28,diag_complex,0.99224947
4,27,23,6,29,identity,4.1870053
4,27,23,6,29,real_scalar,0.99956463
4,27,23,6,29,complex_scalar,0.99732565
4,27,23,6,29,diag_complex,0.99255119
4,28,24,6,30,identity,4.4093696
4,28,24,6,30,real_scalar,0.99958187
4,28,24,6,30,complex_scalar,0.99765693
4,28,24,6,30,diag_complex,0.99288409
4,29,25,6,31,identity,4.4604499
4,29,25,6,31,real_scalar,0.99971026
4,29,25,6,31,complex_scalar,0.9982371
4,29,25,6,31,diag_complex,0.99347884
4,30,26,6,32,identity,4.6121306
4,30,26,6,32,real_scalar,0.9998754
4,30,26,6,32,complex_scalar,0.99848058
4,30,26,6,32,diag_complex,0.99464801
4,31,27,6,33,identity,4.8616257
4,31,27,6,33,real_scalar,0.99995871
4,31,27,6,33,complex_scalar,0.99842804
4,31,27,6,33,diag_complex,0.99615885
4,32,28,6,34,identity,4.9930032
4,32,28,6,34,real_scalar,0.9999873
4,32,28,6,34,complex_scalar,0.99844195
4,32,28,6,34,diag_complex,0.99683239
4,33,29,6,35,identity,5.1012333
4,33,29,6,35,real_scalar,0.99998969
4,33,29,6,35,complex_scalar,0.99840478
4,33,29,6,35,diag_complex,0.99716203
4,34,30,6,36,identity,5.3587956
4,34,30,6,36,real_scalar,0.99995269
4,34,30,6,36,complex_scalar,0.99825805
4,34,30,6,36,diag_complex,0.99764181
4,35,31,6,37,identity,5.4826253
4,35,31,6,37,real_scalar,0.99991084
4,35,31,6,37,complex_scalar,0.99831263
4,35,31,6,37,diag_complex,0.9981495
4,36,32,6,38,identity,5.5375417
4,36,32,6,38,real_scalar,0.99988964
4,36,32,6,38,complex_scalar,0.99845212
4,36,32,6,38,diag_complex,0.9983231
4,37,33,6,39,identity,5.76635
4,37,33,6,39,real_scalar,0.99988134
4,37,33,6,39,complex_scalar,0.99852961
4,37,33,6,39,diag_complex,0.99859434
4,38,34,6,40,identity,5.9374504
4,38,34,6,40,real_scalar,0.99989816
4,38,34,6,40,complex_scalar,0.99866557
4,38,34,6,40,diag_complex,0.99897671
4,39,35,6,41,identity,6.0471417
4,39,35,6,41,real_scalar,0.99993246
4,39,35,6,41,complex_scalar,0.99877111
4,39,35,6,41,diag_complex,0.99910867
4,40,36,6,42,identity,6.278958
4,40,36,6,42,real_scalar,0.99994325
4,40,36,6,42,complex_scalar,0.99875475
4,40,36,6,42,diag_complex,0.99883129
4,41,37,6,43,identity,6.5006878
4,41,37,6,43,real_scalar,0.99993123
4,41,37,6,43,complex_scalar,0.99877585
4,41,37,6,43,diag_complex,0.99854567
4,42,38,6,44,identity,6.5823374
4,42,38,6,44,real_scalar,0.99992813
4,42,38,6,44,complex_scalar,0.99891358
4,42,38,6,44,diag_complex,0.99853276
4,43,39,6,45,identity,6.7836991
4,43,39,6,45,real_scalar,0.99994431
4,43,39,6,45,complex_scalar,0.99903124
4,43,39,6,45,diag_complex,0.99899023
4,44,40,6,46,identity,6.9914614
4,44,40,6,46,real_scalar,0.99996331
4,44,40,6,46,complex_scalar,0.99911777
4,44,40,6,46,diag_complex,0.99952657
4,45,41,6,47,identity,7.0410649
4,45,41,6,47,real_scalar,0.99998538
4,45,41,6,47,complex_scalar,0.99922245
4,45,41,6,47,diag_complex,1.0000015
4,46,42,6,48,identity,7.2125109
4,46,42,6,48,real_scalar,1.0000007
4,46,42,6,48,complex_scalar,0.99926117
4,46,42,6,48,diag_complex,1.0000084
4,47,43,6,49,identity,7.4056757
4,47,43,6,49,real_scalar,1.0000171
4,47,43,6,49,complex_scalar,0.99929297
4,47,43,6,49,diag_complex,0.99967202
4,48,44,6,50,identity,7.4416716
4,48,44,6,50,real_scalar,1.0000348
4,48,44,6,50,complex_scalar,0.99930149
4,48,44,6,50,diag_complex,0.99930524
4,49,45,6,51,identity,7.5058172
4,49,45,6,51,real_scalar,1.0000408
4,49,45,6,51,complex_scalar,0.99919805
4,49,45,6,51,diag_complex,0.99922953
4,50,46,6,52,identity,7.5784197
4,50,46,6,52,real_scalar,1.0000337
4,50,46,6,52,complex_scalar,0.99905366
4,50,46,6,52,diag_complex,0.99921102
5,6,1,7,8,identity,0.47746245
5,6,1,7,8,real_scalar,0.43380643
5,6,1,7,8,complex_scalar,0.26730047
5,6,1,7,8,diag_complex,0.22174643
5,7,2,7,9,identity,0.92021893
5,7,2,7,9,real_scalar,0.73256565
5,7,2,7,9,complex_scalar,0.4889321
5,7,2,7,9,diag_complex,0.41722648
5,8,3,7,10,identity,1.2501161
5,8,3,7,10,real_scalar,0.88972741
5,8,3,7,10,complex_scalar,0.64667164
5,8,3,7,10,diag_complex,0.57187297
5,9,4,7,11,identity,1.5152387
5,9,4,7,11,real_scalar,0.97214178
5,9,4,7,11,complex_scalar,0.75913431
5,9,4,7,11,diag_complex,0.69206464
5,10,5,7,12,identity,1.7922788
5,10,5,7,12,real_scalar,0.99841371
5,10,5,7,12,complex_scalar,0.84368907
5,10,5,7,12,diag_complex,0.78339161
5,11,6,7,13,identity,1.9833083
5,11,6,7,13,real_scalar,1.0005276
5,11,6,7,13,complex_scalar,0.90301277
5,11,6,7,13,diag_complex,0.85372368
5,12,7,7,14,identity,2.0401171
5,12,7,7,14,real_scalar,0.99978942
5,12,7,7,14,complex_scalar,0.94023884
5,12,7,7,14,diag_complex,0.90373378
5,13,8,7,15,identity,2.1283222
5,13,8,7,15,real_scalar,0.99826178
5,13,8,7,15,complex_scalar,0.96337652
5,13,8,7,15,diag_complex,0.9324604
5,14,9,7,16,identity,2.2899071
5,14,9,7,16,real_scalar,0.99868153
5,14,9,7,16,complex_scalar,0.9764478
5,14,9,7,16,diag_complex,0.94718753
5,15,10,7,17,identity,2.3565123
5,15,10,7,17,real_scalar,0.99981056
5,15,10,7,17,complex_scalar,0.98264354
5,15,10,7,17,diag_complex,0.95729558
5,16,11,7,18,identity,2.3583554
5,16,11,7,18,real_scalar,0.99980119
5,16,11,7,18,complex_scalar,0.98346957
5,16,11,7,18,diag_complex,0.96258225
5,17,12,7,19,identity,2.5232939
5,17,12,7,19,real_scalar,0.99882758
5,17,12,7,19,complex_scalar,0.98405386
5,17,12,7,19,diag_complex,0.9656566
5,18,13,7,20,identity,2.6957446
5,18,13,7,20,real_scalar,0.99842956
5,18,13,7,20,complex_scalar,0.98717819
5,18,13,7,20,diag_complex,0.97230869
5,19,14,7,21,identity,2.7327468
5,19,14,7,21,real_scalar,0.99855968
5,19,14,7,21,complex_scalar,0.99018917
5,19,14,7,21,diag_complex,0.9801755
5,20,15,7,22,identity,2.8493763
5,20,15,7,22,real_scalar,0.99839756
5,20,15,7,22,complex_scalar,0.99194648
5,20,15,7,22,diag_complex,0.98492754
5,21,16,7,23,identity,3.0648693
5,21,16,7,23,real_scalar,0.99855083
5,21,16,7,23,complex_scalar,0.99373359
5,21,16,7,23,diag_complex,0.98895747
5,22,17,7,24,identity,3.1635874
5,22,17,7,24,real_scalar,0.99918305
5,22,17,7,24,complex_scalar,0.99552086
5,22,17,7,24,diag_complex,0.99310483
5,23,18,7,25,identity,3.2179291
5,23,18,7,25,real_scalar,0.99954738
5,23,18,7,25,complex_scalar,0.99604807
5,23,18,7,25,diag_complex,0.99467538
5,24,19,7,26,identity,3.4417968
5,24,19,7,26,real_scalar,0.99950639
5,24,19,7,26,complex_scalar,0.9958807
5,24,19,7,26,diag_complex,0.99375346
5,25,20,7,27,identity,3.6295221
5,25,20,7,27,real_scalar,0.99951665
5,25,20,7,27,complex_scalar,0.99613173
5,25,20,7,27,diag_complex,0.99321544
5,26,21,7,28,identity,3.6742611
5,26,21,7,28,real_scalar,0.99958347
5,26,21,7,28,complex_scalar,0.99654106
5,26,21,7,28,diag_complex,0.9936723
5,27,22,7,29,identity,3.8722506
5,27,22,7,29,real_scalar,0.99950942
5,27,22,7,29,complex_scalar,0.99661029
5,27,22,7,29,diag_complex,0.99386166
5,28,23,7,30,identity,4.0794216
5,28,23,7,30,real_scalar,0.99943211
5,28,23,7,30,complex_scalar,0.99695779
5,28,23,7,30,diag_complex,0.99405966
5,29,24,7,31,identity,4.1301546
5,29,24,7,31,real_scalar,0.99950627
5,29,24,7,31,complex_scalar,0.99772415
5,29,24,7,31,diag_complex,0.99445894
5,30,25,7,32,identity,4.2689696
5,30,25,7,32,real_scalar,0.99970225
5,30,25,7,32,complex_scalar,0.99826596
5,30,25,7,32,diag_complex,0.99533144
5,31,26,7,33,identity,4.4939625
5,31,26,7,33,real_scalar,0.99985264
5,31,26,7,33,complex_scalar,0.99836552
5,31,26,7,33,diag_complex,0.99662386
5,32,27,7,34,identity,4.6119457
5,32,27,7,34,real_scalar,0.99992912
5,32,27,7,34,complex_scalar,0.99840011
5,32,27,7,34,diag_complex,0.99729481
5,33,28,7,35,identity,4.7102174
5,33,28,7,35,real_scalar,0.99995774
5,33,28,7,35,complex_scalar,0.99835161
5,33,28,7,35,diag_complex,0.99767943
5,34,29,7,36,identity,4.9457668
5,34,29,7,36,real_scalar,0.99994064
5,34,29,7,36,complex_scalar,0.99817768
5,34,29,7,36,diag_complex,0.99815179
5,35,30,7,37,identity,5.0605126
5,35,30,7,37,real_scalar,0.99990144
5,35,30,7,37,complex_scalar,0.99818072
5,35,30,7,37,diag_complex,0.99854148
5,36,31,7,38,identity,5.1125893
5,36,31,7,38,real_scalar,0.99987087
5,36,31,7,38,complex_scalar,0.99829725
5,36,31,7,38,diag_complex,0.99854048
5,37,32,7,39,identity,5.3227616
5,37,32,7,39,real_scalar,0.99985279
5,37,32,7,39,complex_scalar,0.99837674
5,37,32,7,39,diag_complex,0.99868397
5,38,33,7,40,identity,5.480609
5,38,33,7,40,real_scalar,0.99986298
5,38,33,7,40,complex_scalar,0.99854001
5,38,33,7,40,diag_complex,0.99905158
5,39,34,7,41,identity,5.5820142
5,39,34,7,41,real_scalar,0.99990032
5,39,34,7,41,complex_scalar,0.99867968
5,39,34,7,41,diag_complex,0.99924235
5,40,35,7,42,identity,5.7936859
5,40,35,7,42,real_scalar,0.99991843
5,40,35,7,42,complex_scalar,0.9986689
5,40,35,7,42,diag_complex,0.99904151
5,41,36,7,43,identity,5.9963666
5,41,36,7,43,real_scalar,0.99990868
5,41,36,7,43,complex_scalar,0.99868027
5,41,36,7,43,diag_complex,0.99881708
5,42,37,7,44,identity,6.0708524
5,42,37,7,44,real_scalar,0.99990338
5,42,37,7,44,complex_scalar,0.99881399
5,42,37,7,44,diag_complex,0.99883621
5,43,38,7,45,identity,6.2544786
5,43,38,7,45,real_scalar,0.99991611
5,43,38,7,45,complex_scalar,0.99893657
5,43,38,7,45,diag_complex,0.99924891
5,44,39,7,46,identity,6.4437833
5,44,39,7,46,real_scalar,0.99993118
5,44,39,7,46,complex_scalar,0.9990167
5,44,39,7,46,diag_complex,0.99979607
5,45,40,7,47,identity,6.489115
5,45,40,7,47,real_scalar,0.99994786
5,45,40,7,47,complex_scalar,0.99913237
5,45,40,7,47,diag_complex,1.0003388
5,46,41,7,48,identity,6.6463039
5,46,41,7,48,real_scalar,0.99996343
5,46,41,7,48,complex_scalar,0.99920181
5,46,41,7,48,diag_complex,1.000348
5,47,42,7,49,identity,6.8234953
5,47,42,7,49,real_scalar,0.99998284
5,47,42,7,49,complex_scalar,0.99927026
5,47,42,7,49,diag_complex,0.99999953
5,48,43,7,50,identity,6.8557277
5,48,43,7,50,real_scalar,1.0000113
5,48,43,7,50,complex_scalar,0.9993387
5,48,43,7,50,diag_complex,0.99966289
5,49,44,7,51,identity,6.9130356
5,49,44,7,51,real_scalar,1.0000293
5,49,44,7,51,complex_scalar,0.99929751
5,49,44,7,51,diag_complex,0.99963547
5,50,45,7,52,identity,6.9778848
5,50,45,7,52,real_scalar,1.00003
5,50,45,7,52,complex_scalar,0.99917634
5,50,45,7,52,diag_complex,0.9996698
6,7,1,8,9,identity,0.4619529
6,7,1,8,9,real_scalar,0.41008808
6,7,1,8,9,complex_scalar,0.26084448
6,7,1,8,9,diag_complex,0.22923529
6,8,2,8,10,identity,0.85475652
6,8,2,8,10,real_scalar,0.69580814
6,8,2,8,10,complex_scalar,0.47307982
6,8,2,8,10,diag_complex,0.4238617
6,9,3,8,11,identity,1.194453
6,9,3,8,11,real_scalar,0.88340817
6,9,3,8,11,complex_scalar,0.6361224
6,9,3,8,11,diag_complex,0.5807556
6,10,4,8,12,identity,1.521798
6,10,4,8,12,real_scalar,0.97142983
6,10,4,8,12,complex_scalar,0.75683608
6,10,4,8,12,diag_complex,0.7022803
6,11,5,8,13,identity,1.7509759
6,11,5,8,13,real_scalar,0.99504628
6,11,5,8,13,complex_scalar,0.84156073
6,11,5,8,13,diag_complex,0.79408678
6,12,6,8,14,identity,1.852936
6,12,6,8,14,real_scalar,1.0005064
6,12,6,8,14,complex_scalar,0.89821023
6,12,6,8,14,diag_complex,0.85823684
6,13,7,8,15,identity,1.9752984
6,13,7,8,15,real_scalar,0.99897445
6,13,7,8,15,complex_scalar,0.93857106
6,13,7,8,15,diag_complex,0.90040914
6,14,8,8,16,identity,2.1323203
6,14,8,8,16,real_scalar,0.99840996
6,14,8,8,16,complex_scalar,0.96468463
6,14,8,8,16,diag_complex,0.92968443
6,15,9,8,17,identity,2.1863672
6,15,9,8,17,real_scalar,0.99982355
6,15,9,8,17,complex_scalar,0.97751214
6,15,9,8,17,diag_complex,0.95004031
6,16,10,8,18,identity,2.1783846
6,16,10,8,18,real_scalar,1.0000823
6,16,10,8,18,complex_scalar,0.98082942
6,16,10,8,18,diag_complex,0.96001454
6,17,11,8,19,identity,2.3208903
6,17,11,8,19,real_scalar,0.99946788
6,17,11,8,19,complex_scalar,0.981136
6,17,11,8,19,diag_complex,0.96340495
6,18,12,8,20,identity,2.4790846
6,18,12,8,20,real_scalar,0.99898517
6,18,12,8,20,complex_scalar,0.98366284
6,18,12,8,20,diag_complex,0.96957105
6,19,13,8,21,identity,2.5197072
6,19,13,8,21,real_scalar,0.9987614
6,19,13,8,21,complex_scalar,0.98675557
6,19,13,8,21,diag_complex,0.97752487
6,20,14,8,22,identity,2.6322482
6,20,14,8,22,real_scalar,0.99817478
6,20,14,8,22,complex_scalar,0.98915822
6,20,14,8,22,diag_complex,0.98251819
6,21,15,8,23,identity,2.8280729
6,21,15,8,23,real_scalar,0.99818762
6,21,15,8,23,complex_scalar,0.99187685
6,21,15,8,23,diag_complex,0.9868235
6,22,16,8,24,identity,2.9156672
6,22,16,8,24,real_scalar,0.99889452
6,22,16,8,24,complex_scalar,0.99453735
6,22,16,8,24,diag_complex,0.99166831
6,23,17,8,25,identity,2.9600651
6,23,17,8,25,real_scalar,0.99945043
6,23,17,8,25,complex_scalar,0.99574431
6,23,17,8,25,diag_complex,0.99417997
6,24,18,8,26,identity,3.1556472
6,24,18,8,26,real_scalar,0.99959085
6,24,18,8,26,complex_scalar,0.99580432
6,24,18,8,26,diag_complex,0.99369727
6,25,19,8,27,identity,3.3211485
6,25,19,8,27,real_scalar,0.99968018
6,25,19,8,27,complex_scalar,0.99600426
6,25,19,8,27,diag_complex,0.99326402
6,26,20,8,28,identity,3.3597761
6,26,20,8,28,real_scalar,0.99976966
6,26,20,8,28,complex_scalar,0.99624493
6,26,20,8,28,diag_complex,0.99387198
6,27,21,8,29,identity,3.5401566
6,27,21,8,29,real_scalar,0.99968982
6,27,21,8,29,complex_scalar,0.9960275
6,27,21,8,29,diag_complex,0.99416613
6,28,22,8,30,identity,3.7321116
6,28,22,8,30,real_scalar,0.99954151
6,28,22,8,30,complex_scalar,0.99618333
6,28,22,8,30,diag_complex,0.99438225
6,29,23,8,31,identity,3.7838538
6,29,23,8,31,real_scalar,0.99949897
6,29,23,8,31,complex_scalar,0.99698874
6,29,23,8,31,diag_complex,0.99474156
6,30,24,8,32,identity,3.9119718
6,30,24,8,32,real_scalar,0.99962215
6,30,24,8,32,complex_scalar,0.99777443
6,30,24,8,32,diag_complex,0.99542651
6,31,25,8,33,identity,4.1140685
6,31,25,8,33,real_scalar,0.9997908
6,31,25,8,33,complex_scalar,0.99809734
6,31,25,8,33,diag_complex,0.99653355
6,32,26,8,34,identity,4.2195594
6,32,26,8,34,real_scalar,0.99990265
6,32,26,8,34,complex_scalar,0.99823896
6,32,26,8,34,diag_complex,0.99720402
6,33,27,8,35,identity,4.3073984
6,33,27,8,35,real_scalar,0.999955
6,33,27,8,35,complex_scalar,0.99822582
6,33,27,8,35,diag_complex,0.99768526
6,34,28,8,36,identity,4.519467
6,34,28,8,36,real_scalar,0.9999642
6,34,28,8,36,complex_scalar,0.99805116
6,34,28,8,36,diag_complex,0.99818267
6,35,29,8,37,identity,4.6234761
6,35,29,8,37,real_scalar,0.9999432
6,35,29,8,37,complex_scalar,0.99801296
6,35,29,8,37,diag_complex,0.99845573
6,36,30,8,38,identity,4.6715277
6,36,30,8,38,real_scalar,0.99991234
6,36,30,8,38,complex_scalar,0.99809849
6,36,30,8,38,diag_complex,0.99835136
6,37,31,8,39,identity,4.862578
6,37,31,8,39,real_scalar,0.99988924
6,37,31,8,39,complex_scalar,0.99815957
6,37,31,8,39,diag_complex,0.99845192
6,38,32,8,40,identity,5.007297
6,38,32,8,40,real_scalar,0.99988609
6,38,32,8,40,complex_scalar,0.99833522
6,38,32,8,40,diag_complex,0.99887848
6,39,33,8,41,identity,5.0999301
